scratch their backs on the 
came back to him with 
by a monstrous hand it 
always with the sinner with 
<start> so is it always 
is it always with the 
so is it always with 
<start> <start> so is it 
his sin and its threatened 
his whole life through for 
had often read itthat a 
he had often read itthat 
be punished his whole life 
life through for a single 
on the fence with the 
miserable mind he sat beside 
through for a single moments 
<start> <start> again in his 
hair and he knewfor he 
and he knewfor he had 
her hair and he knewfor 
read itthat a man could 
knewfor he had often read 
again in his miserable mind 
soft sin would follow him 
a large family but his 
a man might become rich 
rich great honoured and have 
large family but his one 
one soft sin would follow 
and pull him down at 
<start> a man might become 
sin would follow him hunt 
would follow him hunt him 
follow him hunt him out 
cora know this thing <end> 
that relentless comanche cora know 
<start> <start> did that relentless 
comanche cora know this thing 
he fell back upon his 
upon his faith in providence 
fell back upon his faith 
back upon his faith in 
coould not be that she 
not be that she knew 
<start> <start> it coould not 
<start> heaven would not let 
<start> <start> heaven would not 
be so bad as that 
not let the world be 
the world be so bad 
the case of a babygirl 
babygirl cousin who fell into 
of a babygirl cousin who 
sometimes become negligenthe remembered the 
negligenthe remembered the case of 
did sometimes become negligenthe remembered 
into the bathtub and was 
yet it did sometimes become 
go a step farther <end> 
providence had allowed that what 
allowed that what assurance had 
what assurance had he that 
had he that it would 
<start> providence had allowed that 
anything youre only pretending to 
<start> <start> why hedrick said 
toward him cheerfully youre not 
<start> why hedrick said cora 
said cora turning toward him 
really eating anything youre only 
hedrick said cora turning toward 
eat she went on <end> 
<start> you really must eat 
really must eat she went 
soon you must be strong 
<start> school begins so soon 
so soon you must be 
school begins so soon you 
shall miss you here at 
you here at home during 
how we shall miss you 
at home during your hours 
miss you here at home 
increasing terrors took wing <end> 
his increasing terrors took wing 
his shoulders his increasing terrors 
<start> <start> with that the 
that the burden fell from 
such weak satire as this 
had told his ghastly secret 
the latter would not have 
laura had told his ghastly 
have had recourse to such 
<start> <start> if laura had 
ghastly secret to cora the 
recourse to such weak satire 
in the windows pose the 
glittering than their wares <end> 
and glittering than their wares 
windows pose the salesmen no 
sleek and glittering than their 
the windows pose the salesmen 
or two rows of sinister 
and gas jets flaring blue 
two rows of sinister looking 
below these for a block 
decay with slatternly women lolling 
women lolling at their windows 
fallen into decay with slatternly 
into decay with slatternly women 
flaring blue in dim hallways 
lolling at their windows and 
block or two rows of 
eighteenth still another change where 
families save the marguerite <end> 
another change where the fat 
where the fat stone mansions 
the fat stone mansions of 
change where the fat stone 
mansions of chicagos old families 
afternoons and sundays thus prowling 
mail order houses do not 
sundays thus prowling about a 
<start> <start> now you know 
women buyers for mail order 
spend their saturday afternoons and 
now you know that women 
and sundays thus prowling about 
buyers for mail order houses 
brandeis knew it too in 
fanny brandeis knew it too 
<start> <start> fanny brandeis knew 
<start> fanny brandeis knew it 
that the ella monahans of 
manicuring mending a bit skimming 
<start> she knew that the 
ella monahans of her world 
monahans of her world spent 
her world spent their holidays 
the ella monahans of her 
knew that the ella monahans 
she knew that the ella 
sunday papers massaging crowsfeet somewhat 
the lake mist and tinted 
with delight at sight of 
lake mist and tinted by 
it is a thing of 
chiffon of the lake mist 
by the rouge of the 
do not as a rule 
women buyers do not as 
kindly gray chiffon of the 
so that it is a 
the kindly gray chiffon of 
the rouge of the sunset 
in jackson park softened and 
knew that women buyers do 
sight of the pock marked 
is a thing of spectral 
mist and tinted by the 
and beautified by the kindly 
of the lake mist and 
delight at sight of the 
seeing the furnace glare of 
disquieting mental picture of men 
south chicago steel mills flaring 
<start> successful mercantile women seeing 
picture of men toiling there 
the devouring heat of the 
steel mills flaring a sullen 
mills flaring a sullen red 
mental picture of men toiling 
sky do not draw a 
not draw a disquieting mental 
against the lowering sky do 
of men toiling there naked 
red against the lowering sky 
men toiling there naked to 
sullen red against the lowering 
there naked to the waist 
how she tricked herself <end> 
<start> i dont know how 
know how she tricked herself 
appeal to the country dweller 
was the citys appeal to 
lied and she knew she 
she lied and she knew 
but she lied and she 
knew she was lying <end> 
the country dweller but she 
it was the citys appeal 
nomadic women struggling now in 
the centuries to sarah repressed 
struggling now in her for 
molly brandeis in her and 
in her and of molly 
must have known it was 
women troubled patient nomadic women 
of molly brandeis mother and 
known it was the spirit 
brandeis in her and of 
patient nomadic women struggling now 
mothers mothers mother down the 
women suffering women troubled patient 
of her mothers mothers mother 
molly brandeis mother and of 
fanny brandeis went doggedly on 
and fanny brandeis went doggedly 
buying and selling infants wear 
doggedly on buying and selling 
<start> and fanny brandeis went 
on buying and selling infants 
<start> <start> her office desk 
office desk would have interested 
her office desk would have 
appealing bits of apparela pair 
that ones doubled fist filled 
white a sturdy linen smock 
and white a sturdy linen 
