on the steel plates <end> 
is in your possession <end> 
have the first hand and 
by telling me how the 
returned the other <end> <end> 
not speak so loud if 
you returned the other <end> 
in your pocket <end> <end> 
<start> but most certainly you 
but most certainly you have 
it a score of times 
score of times in sir 
of times in sir thomas 
<start> i was not aware 
aware the general had any 
illegitimate sir replied francis with 
replied francis with a flush 
it was a respectful bow 
and francis felt relieved and 
felt relieved and comforted he 
to his equal and francis 
his equal and francis felt 
his wideawake as though in 
grew up in his bosom 
him good he seemed to 
as though in the presence 
society of this person did 
his bosom and mechanically he 
touch firm ground a strong 
respect grew up in his 
not all been peaceful <end> 
have not all been peaceful 
said the stranger that your 
how you came by these 
cut upon your temple you 
have a cut upon your 
will perhaps pardon my curiosity 
my curiosity when i ask 
to have stolen property to 
i ask you to explain 
<start> your collar is torn 
your face is scratched you 
you happen to have stolen 
<start> what will you do 
do with a wife then 
<start> keep a school in 
have told you <end> <end> 
the place is overrun with 
overrun with schoolmasters <end> <end> 
there for such as you 
possible chance is there for 
of getting rich <end> <end> 
no chance of getting rich 
education which is as new 
it is true i shall 
true i shall do a 
of good to my fellowcreatures 
is true i shall do 
out at the universities long 
left to be invented they 
have found it out at 
be invented they would have 
universities long before this time 
which demands such a systemthat 
no preliminary training <end> <end> 
the class which demands such 
class which demands such a 
have had no preliminary training 
because their teachers dont come 
with what has to be 
instilling high knowledge into empty 
be uncrammed again before true 
without first cramming them with 
<start> my plan is one 
one for instilling high knowledge 
would have been bad enough 
had kept yourself free from 
it would have been bad 
good girl it would have 
<start> i might have believed 
free from entanglements but this 
from entanglements but this womanif 
even is not her true 
not her true one <end> 
her mothers name <end> <end> 
is captain vyes granddaughter and 
her father merely took her 
<start> and she is a 
she is a lady by 
<start> they call him captain 
anybody is captain <end> <end> 
<start> he was in the 
was in the royal navy 
he has been to sea 
no doubt he has been 
been to sea in some 
doesnt he look after her 
look after her <end> <end> 
and night as she does 
<start> no lady would rove 
would rove about the heath 
at all hours of the 
<start> but thats not all 
but thats not all of 
her and thomasins husband at 
one timei am as sure 
queer between her and thomasins 
between her and thomasins husband 
of it as that i 
did pay her a little 
little attention a year ago 
a little attention a year 
he did pay her a 
i like her all the 
her all the better <end> 
mother with firmness i have 
with firmness i have no 
i have no proofs against 
a good wife there has 
makes you a good wife 
a bad one <end> <end> 
said yeobright vehemently <end> <end> 
<start> believe me you are 
<start> and this very day 
i had intended to arrange 
a meeting between you <end> 
to thwart my wishes in 
give me no peace you 
peace you try to thwart 
of any son of mine 
the thought of any son 
thought of any son of 
lived to see this it 
it is too much for 
<start> i wish i had 
i wish i had never 
breath was coming quickly and 
her lips were pale mother 
you will always be dear 
coming quickly and her lips 
<start> her breath was coming 
a right to say which 
at my age i am 
which is that at my 
old enough to know what 
say which is that at 
right to say which is 
some time silent and shaken 
silent and shaken as if 
<start> yeobright remained for some 
injure your prospects for such 
best for you to injure 
voluptuous idle woman as that 
for you to injure your 
you prove that you do 
of your choosing her you 
fact of your choosing her 
best for you <end> <end> 
your choosing her you prove 
set your whole soulto please 
your whole soulto please a 
soulto please a woman <end> 
treat me so flippantly <end> 
can you treat me so 
him with a tearful look 
mother turning again to him 
again to him with a 
clym and i did not 
i did not expect it 
the measure that would be 
you did not know the 
returned to you again <end> 
and therefore did not know 
be returned to you again 
therefore did not know the 
<start> you answer me you 
you think only of her 
<start> you stick to her 
you stick to her in 
proves her to be worthy 
<start> that proves her to 
never yet supported what is 
have never yet supported what 
i do not care only 
not care only for her 
that is good <end> <end> 
for you and for myself 
<start> i care for you 
once dislikes another she is 
a woman once dislikes another 
is your obstinate wrongheadedness <end> 
fault what is your obstinate 
dont go setting down as 
with an unworthy person why 
person why did you come 
home here to do it 
unworthy person why did you 
you do it in paris?it 
do it in paris?it is 
why didnt you do it 
only to distress me a 
to distress me a lonely 
a lonely woman and shorten 
you would bestow your presence 
i wish that you would 
presence where you bestow your 
are my mother <end> <end> 
said huskily you are my 
no morebeyond this that i 
this that i beg your 
i will say no morebeyond 
<start> i will say no 
and the moist hollows of 
upon you it was a 
the beginning of summer and 
myself upon you it was 
beginning of summer and the 
their brown to their green 
to their green stage <end> 
from mistover and rainbarrow <end> 
<start> yeobright walked to the 
walked to the edge of 
he looked over the landscape 
calm and he looked over 
by this time he was 
of five or six feet 
hillocks which diversified the contour 
growing up ultimately to reach 
between the hillocks which diversified 
five or six feet <end> 
minor valleys between the hillocks 
valleys between the hillocks which 
i was over in paris 
paris last month and had 
more in london and now 
them in herefordshire so ive 
was over in paris last 
had quite a lot this 
had lots of strawberries there 
i had a lot more 
enthusiasm i was over in 
now ive been having a 
having a late crop of 
well and received well of 
who had deserved well and 
as one who had deserved 
it can be told in 
told in any drawingroom <end> 
youghal is that it can 
the charm of that story 
into the moving stream of 
horse and horsemen <end> <end> 
widebrimmed hat to lady veula 
stream of horse and horsemen 
hat to lady veula he 
existence of observant human beings 
full recognition to the existence 
the side walk <end> <end> 
reminds me of some verse 
liked thought youghal as joyeuse 
of observant human beings along 
me of some verse ive 
gave full recognition to the 
he quoted almost aloud as 
most when very sad a 
than all other thing of 
more than all other thing 
beyond all words <end> <end> 
way you had of smiling 
